start_date,end_date,q01,q02,q04_01,q04_02,q04_03,q04_04,q04_05,q04_06,q05,q07_01,q07_02,q07_03,q07_04,q07_05,q07_06,q07_07,q07_08,q07_09,q07_10,q07_11,q08_01,q08_02,q08_03,q08_04,q08_05,q08_06,q08_07,q08_08,q08_09,q08_10,q08_11,q08_12,q10_01,q10_02,q10_03,q10_04,q10_05,q10_06,q10_07,q10_08,q11_01,q11_02,q11_03,q11_04,q11_05,q12_01,q12_02,q12_03,q12_04,q12_05,q12_06,q12_07,q13,q14,q15,q17,q18,q19_01,q19_02,q19_03,q19_04,q19_05,q19_06,q19_07,q20_01,q20_02,q20_03,q20_04,q20_05,q20_06,q21_01,q21_02,q21_03,q21_04,q22,q24,q25_01,q25_02,q25_03,q26,q28,q29,q30,q34,q35,q36,racethn4,educ4,age3,has_children,orientation,weight,is_employed,employment_status
2018-05-13 11:02:00,2018-05-13 11:10:00,1.0,0.6666666666666666,True,False,True,False,True,False,False,0.5,0.75,0.75,0.75,1.0,0.0,1.0,0.0,0.75,0.75,0.75,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Did not complete high school,Maryland,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet,White,High school or less,35 - 64,False,Straight,3.322955988,False,retired
2018-05-14 01:22:00,2018-05-14 01:33:00,0.6666666666666666,1.0,False,True,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,0.0,,False,0.5,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,Never married,False,True,False,Straight,Black,High school or G.E.D.,Louisiana,"$0-$9,999",West South Central,Android Phone / Tablet,Black,High school or less,18 - 34,True,Straight,8.643673599,True,working full-time
2018-05-14 02:46:00,2018-05-14 02:49:00,1.0,0.6666666666666666,True,True,False,False,False,False,False,0.5,0.25,1.0,0.5,1.0,0.0,1.0,0.0,0.25,1.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,0.6666666666666666,True,False,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Connecticut,"$100,000-$124,999",New England,Windows Desktop / Laptop,White,College or more,65 and up,True,Straight,0.605148042,True,working full-time
2018-05-14 04:06:00,2018-05-14 04:13:00,0.3333333333333333,0.0,True,True,True,True,False,False,True,0.25,0.25,0.0,0.25,0.75,0.5,0.5,0.0,0.25,0.75,0.0,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.25,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,Never married,False,False,True,Straight,Hispanic,College graduate,California,"$10,000-$24,999",,iOS Phone / Tablet,Hispanic,College or more,18 - 34,False,Straight,4.320422125,False,student
2018-05-14 04:26:00,2018-05-14 04:38:00,,0.0,False,False,False,False,False,True,,0.0,,0.75,,1.0,0.25,1.0,0.0,0.25,0.5,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,True,True,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,Divorced,False,True,False,Straight,Black,Post graduate degree,New York,"$25,000-$49,999",Middle Atlantic,Windows Desktop / Laptop,Black,Post graduate degree,35 - 64,True,Straight,0.169466602,True,working full-time
2018-05-14 04:32:00,2018-05-14 04:37:00,0.6666666666666666,0.3333333333333333,True,True,False,False,False,False,True,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,Married,False,True,False,Straight,White,College graduate,Connecticut,"$25,000-$49,999",New England,Windows Desktop / Laptop,White,College or more,65 and up,True,Straight,0.605148042,False,retired
2018-05-14 05:41:00,2018-05-14 05:45:00,0.6666666666666666,0.6666666666666666,True,False,False,False,True,False,True,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.25,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Some college,Iowa,"$200,000+",West North Central,Windows Desktop / Laptop,White,Some college,35 - 64,True,Straight,1.05284753,False,retired
2018-05-14 06:07:00,2018-05-14 06:17:00,0.6666666666666666,0.6666666666666666,True,False,False,False,False,False,False,0.0,0.25,0.25,0.5,1.0,0.0,1.0,0.0,0.25,0.75,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,1.0,False,False,0.75,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,Married,True,False,False,Straight,Hispanic,College graduate,Kentucky,"$75,000-$99,999",East South Central,Windows Desktop / Laptop,Hispanic,College or more,35 - 64,True,Straight,3.8175944289999997,True,working full-time
2018-05-14 06:10:00,2018-05-14 06:16:00,1.0,0.6666666666666666,True,False,True,False,True,False,True,0.0,0.25,0.25,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,False,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,You didn't want to get involved,1.0,True,True,1.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,Divorced,False,False,True,Straight,Other,Post graduate degree,New York,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop,Other,Post graduate degree,35 - 64,False,Straight,0.27627255100000003,True,working full-time
2018-05-14 06:18:00,2018-05-14 06:24:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,False,0.25,0.25,0.5,0.5,0.75,0.0,1.0,0.25,0.25,0.5,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,,0.6666666666666666,False,True,1.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Married,False,False,True,Straight,White,Associate's degree,Texas,"$175,000-$199,999",West South Central,iOS Phone / Tablet,White,Some college,35 - 64,False,Straight,0.6205287420000001,True,working full-time
2018-05-14 06:18:00,2018-05-14 06:28:00,0.6666666666666666,0.6666666666666666,True,True,True,False,False,False,True,0.25,0.5,1.0,0.5,0.5,0.0,1.0,0.25,0.0,0.75,0.75,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,,0.6666666666666666,False,True,0.5,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,Black,High school or G.E.D.,Florida,"$100,000-$124,999",South Atlantic,Windows Desktop / Laptop,Black,High school or less,35 - 64,True,Straight,2.638951116,True,working full-time
2018-05-14 06:40:00,2018-05-14 06:49:00,0.6666666666666666,0.3333333333333333,True,True,False,False,True,True,False,0.25,0.75,0.25,0.25,1.0,0.0,0.75,0.0,0.25,0.0,0.5,False,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,,1.0,False,False,0.75,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,Married,True,True,False,Straight,White,Post graduate degree,Maine,"$100,000-$124,999",New England,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.067232193,True,working full-time
2018-05-14 06:48:00,2018-05-14 06:53:00,0.0,0.0,True,False,False,False,False,False,False,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.6666666666666666,False,False,0.5,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,Married,True,True,False,Straight,White,Associate's degree,Oklahoma,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,White,Some college,35 - 64,True,Straight,0.96130902,True,working full-time
2018-05-14 06:52:00,2018-05-14 06:57:00,1.0,0.6666666666666666,True,True,True,False,True,False,False,0.25,0.75,0.25,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,You didn't think it was your place,1.0,False,True,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Divorced,False,True,False,Straight,White,Some college,Illinois,"$200,000+",East North Central,Windows Desktop / Laptop,White,Some college,35 - 64,True,Straight,0.759769975,True,working full-time
2018-05-14 06:53:00,2018-05-14 07:08:00,0.3333333333333333,0.0,False,False,False,False,False,True,True,0.75,1.0,1.0,0.25,1.0,0.0,1.0,1.0,0.75,0.25,0.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,,0.3333333333333333,False,False,0.75,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,Texas,"$100,000-$124,999",West South Central,Android Phone / Tablet,White,College or more,35 - 64,False,Straight,1.175919075,True,working full-time
2018-05-14 07:00:00,2018-05-14 07:05:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,False,0.5,0.5,1.0,0.5,0.75,0.25,1.0,0.5,0.5,0.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Louisiana,"$75,000-$99,999",West South Central,iOS Phone / Tablet,White,College or more,65 and up,True,Straight,0.7242445820000001,False,retired
2018-05-14 07:09:00,2018-05-14 07:15:00,0.6666666666666666,0.3333333333333333,True,True,True,False,True,False,True,0.25,0.25,0.25,0.25,1.0,0.75,1.0,0.5,0.0,0.25,0.25,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,True,0.5,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,Married,True,False,False,Straight,White,Post graduate degree,Iowa,"$125,000-$149,999",West North Central,MacOS Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.07845712,True,working full-time
2018-05-14 07:15:00,2018-05-14 07:18:00,0.6666666666666666,0.3333333333333333,True,False,False,True,False,False,True,0.25,0.25,0.5,0.25,1.0,0.25,1.0,0.5,0.5,0.5,0.25,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,1.0,False,True,0.75,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Post graduate degree,Ohio,Prefer not to answer,East North Central,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,False,Straight,0.174506578,True,working full-time
2018-05-14 07:17:00,2018-05-14 07:22:00,0.6666666666666666,,True,True,True,False,True,False,True,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.0,0.0,0.5,0.5,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,0.75,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,Post graduate degree,Florida,"$200,000+",South Atlantic,MacOS Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.061673112999999995,True,working full-time
2018-05-14 07:25:00,2018-05-14 07:40:00,0.3333333333333333,0.0,True,True,True,False,True,False,True,0.5,0.5,0.0,0.25,1.0,0.5,1.0,0.5,0.25,0.5,0.25,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,False,0.5,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,Never married,True,False,False,Straight,White,High school or G.E.D.,Vermont,"$25,000-$49,999",New England,iOS Phone / Tablet,White,High school or less,35 - 64,True,Straight,5.9330183629999995,True,working full-time
2018-05-14 07:28:00,2018-05-14 07:32:00,1.0,0.0,True,False,True,False,True,False,False,0.0,0.0,1.0,0.25,0.25,0.0,1.0,0.5,0.25,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,False,1.0,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,College graduate,New Jersey,"$100,000-$124,999",Middle Atlantic,Windows Desktop / Laptop,White,College or more,65 and up,False,Straight,0.663356077,True,working full-time
2018-05-14 08:23:00,2018-05-14 08:28:00,0.6666666666666666,0.6666666666666666,True,True,True,False,False,False,False,0.0,0.0,0.0,0.25,1.0,0.75,0.0,0.75,0.75,0.75,0.25,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,True,False,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,False,Divorced,False,True,False,Gay,White,Post graduate degree,California,"$150,000-$174,999",Pacific,iOS Phone / Tablet,White,Post graduate degree,35 - 64,True,Gay/Bisexual,0.061599115,False,retired
2018-05-14 08:33:00,2018-05-14 09:09:00,1.0,0.6666666666666666,True,True,False,False,False,False,True,0.25,0.25,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.75,0.5,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,0.75,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,Married,False,False,True,Straight,Hispanic,Associate's degree,Texas,"$50,000-$74,999",West South Central,Windows Desktop / Laptop,Hispanic,Some college,18 - 34,False,Straight,5.930095981,True,working part-time
2018-05-14 08:35:00,2018-05-14 08:36:00,0.3333333333333333,0.3333333333333333,False,False,False,True,False,False,True,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.25,0.25,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,1.0,False,True,0.75,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Widowed,False,True,False,Straight,Hispanic,High school or G.E.D.,Illinois,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,Hispanic,High school or less,65 and up,True,Straight,5.140699136,True,working part-time
